raMean,decMean,rMeanPSFMag
236.87490197,27.87526138,17.73740005493164
236.87504658,27.87806907,-999.0
236.87745304,27.87773283,21.87619972229004
236.87799176,27.87598691,-999.0
236.88188781,27.87984344,20.700300216674805
236.88222904,27.87572132,21.867700576782227
236.88833007,27.87593692,17.132999420166016
236.89913919,27.88017386,-999.0
236.90124881,27.88013423,21.728200912475586
236.91839969,27.88170665,17.1210994720459
236.91910841,27.88247354,-999.0
236.91978133,27.88189009,19.696800231933594
236.92659655,27.87470225,16.949199676513672
236.37609699,27.69067277,-999.0
236.3764368,27.68315462,20.854900360107422
236.39201559,27.68647505,-999.0
236.3962248,27.6909233,-999.0
236.40887102,27.69058486,21.460399627685547
236.61934015,27.88543164,21.733200073242188
236.62152146,27.88790494,-999.0
236.62254407,27.88994498,21.731599807739258
236.6074355,28.35028212,21.595399856567383
236.61295312,28.35262219,20.87310028076172
236.61782114,28.35442642,-999.0
236.61819206,28.3533074,-999.0
236.61875776,28.35091175,-999.0
236.61956677,28.35007076,-999.0
236.62051577,28.35208824,-999.0
236.62432352,28.35640503,22.158899307250977
236.63566248,28.35270231,18.810100555419922
236.28121705,28.44926959,-999.0
236.28264129,28.44178237,21.868099212646484
236.2845685,28.44460051,-999.0
236.28887299,28.44696184,-999.0
236.29382461,28.4495233,21.788400650024414
236.29617504,28.44700932,-999.0
236.29706933,28.44928397,-999.0
236.33314343,27.78272707,-999.0
236.33468449,27.77655599,21.33169937133789
236.3377508,27.7783103,21.771499633789062
236.34736912,27.78222058,-999.0
236.3758826,27.70638814,22.003000259399414
236.37801055,27.70751197,22.061199188232422
236.37829597,27.70033453,-999.0
236.38067534,27.70552108,-999.0
236.38067411,27.70466561,21.78569984436035
236.38322519,27.70773252,20.17959976196289
236.38621364,27.70339743,-999.0
236.38690438,27.70315923,20.721099853515625
236.38873677,27.70736071,21.959800720214844
236.39779351,27.69981853,21.958499908447266
236.39781308,27.70219464,-999.0
236.40558368,27.70044741,20.845600128173828
236.40562377,27.70054582,20.745899200439453
236.40585524,27.70096803,-999.0
236.4104209,27.7009678,20.941699981689453
236.41297365,27.70761375,-999.0
236.41286923,27.70700013,-999.0
236.41296124,27.70769808,21.760299682617188
236.42710755,27.70060213,-999.0
236.42713896,27.70334647,-999.0
236.42815191,27.70644364,21.91790008544922
236.42854665,27.70233436,-999.0
236.43067516,27.70448324,-999.0
236.43179624,27.70560081,-999.0
236.4335747,27.70591359,-999.0
236.43388664,27.70611596,-999.0
236.66820898,28.30030314,16.36009979248047
236.66954108,28.30779031,21.37220001220703
236.66972596,28.30778146,21.031299591064453
236.67340604,28.29986083,21.42449951171875
236.67757095,28.30357793,-999.0
236.67817095,28.30774873,21.749799728393555
236.68114254,28.3022628,-999.0
236.68274496,28.30731797,21.677200317382812
236.69321174,28.30056508,22.434200286865234
236.69370068,28.30545992,-999.0
236.70081455,28.29986955,-999.0
236.70122627,28.30073925,-999.0
236.70124966,28.30074981,21.636699676513672
236.70296239,28.30231272,21.963899612426758
236.71582745,28.30218615,20.627700805664062
236.71659034,28.30732686,-999.0
236.71763503,28.29965001,21.968799591064453
236.71825413,28.30293813,21.750499725341797
236.71828223,28.30306751,21.93790054321289
236.87619947,27.80016615,20.447200775146484
236.87628367,27.79999252,20.450000762939453
236.8769407,27.7997372,-999.0
236.88021642,27.80685533,22.06410026550293
236.8897162,27.80771817,22.245399475097656
236.89006662,27.80716448,22.06100082397461
236.89003872,27.80692673,21.833200454711914
236.88998263,27.80540436,-999.0
236.89054497,27.80439616,-999.0
236.89300406,27.80526884,18.052600860595703
236.89331289,27.80184798,22.065900802612305
236.89359437,27.80518159,-999.0
236.89572645,27.80385432,21.303199768066406
236.89618377,27.80732176,17.101299285888672
236.89725893,27.80148726,17.40410041809082
236.89962292,27.80490005,21.045400619506836
236.90138923,27.80678562,20.792999267578125
236.90208152,27.80585042,-999.0
236.90202156,27.8076038,-999.0
236.9025364,27.80554666,21.126399993896484
236.91604174,27.80462214,20.568899154663086
236.91620006,27.80700883,21.185100555419922
236.91637153,27.80428829,-999.0
236.91943235,27.8009748,22.14620018005371
236.55117247,28.06244693,20.676599502563477
236.55117075,28.06237945,20.696500778198242
236.55121323,28.06190356,-999.0
236.55752501,28.06135925,20.68000030517578
236.56125418,28.06490474,-999.0
236.56783188,28.06092026,21.87689971923828
236.57849223,28.06375543,-999.0
236.5804922,28.06314521,19.48310089111328
236.58200521,28.06555545,22.00589942932129
236.58462197,28.06071899,21.78809928894043
236.58805536,28.05933571,21.697200775146484
236.59104874,28.06081426,-999.0
236.59179328,28.05850736,21.67569923400879
236.59868209,28.06400402,20.652599334716797
236.59929342,28.06207434,-999.0
236.59965746,28.06228136,20.207700729370117
236.6016328,28.06467696,21.176300048828125
236.601816,28.06445637,-999.0
236.60382099,28.06526711,21.73590087890625
236.60429134,28.0596218,19.853300094604492
236.60434237,28.06094018,-999.0
236.6069199,28.06577675,21.958099365234375
236.60735864,28.05863663,21.659099578857422
236.6074457,28.06428086,22.043500900268555
236.40216603,28.10731169,21.927600860595703
236.4200457,28.10636806,21.9596004486084
236.42020153,28.10622752,21.747499465942383
236.43484837,28.10182753,-999.0
236.44759768,28.10486006,21.766300201416016
236.45886631,28.1037988,-999.0
236.46096034,28.10225404,19.118600845336914
236.28399083,28.11354361,-999.0
236.2976288,28.10951171,21.2898006439209
236.29744153,28.10924087,-999.0
236.30959128,28.11612727,21.646499633789062
236.3135751,28.11494306,-999.0
236.31493934,28.10975995,21.761600494384766
236.31976282,28.1140315,19.519899368286133
236.32006565,28.11134828,-999.0
236.32101938,28.10844887,-999.0
236.32280887,28.1081886,20.664100646972656
236.32319879,28.11081647,22.26810073852539
236.32756101,28.10946856,21.30109977722168
236.32841295,28.11157353,-999.0
236.33188409,28.10895329,-999.0
236.63814742,27.64664843,-999.0
236.63979638,27.64685623,-999.0
236.64077467,27.64359431,-999.0
236.64125644,27.64595391,21.935300827026367
236.64152392,27.64326583,21.733800888061523
236.64541649,27.64168527,20.64940071105957
236.64949849,27.64200928,20.947399139404297
236.65308808,27.64862706,21.21109962463379
236.6582564,27.64728979,20.806100845336914
236.65923675,27.64158142,20.814599990844727
236.65932601,27.6485746,21.521699905395508
236.66331139,27.64254496,-999.0
236.66580826,27.6438672,21.649200439453125
236.6738527,27.64715737,-999.0
236.68049438,27.64884626,-999.0
236.68257266,27.64314779,-999.0
236.68415334,27.64179666,21.798999786376953
236.68533552,27.64886982,-999.0
236.68607488,27.64573634,17.505300521850586
236.13236222,27.95493109,-999.0
236.13379649,27.95454743,-999.0
236.13687469,27.95588024,-999.0
236.13878774,27.95696796,20.626300811767578
236.14002868,27.94992091,20.819299697875977
236.1473729,27.95484947,-999.0
236.14814897,27.95618805,-999.0
236.14956036,27.95476099,-999.0
236.15235032,27.95759941,21.420700073242188
236.15372626,27.95178487,20.911300659179688
236.15686194,27.95246931,22.298599243164062
236.15739185,27.9565724,-999.0
236.15901725,27.95644593,19.814599990844727
236.15945181,27.9566225,-999.0
236.17509584,27.95689543,21.775100708007812
236.60449574,28.47532555,-999.0
236.60702424,28.47819749,-999.0
236.6105964,28.48022702,21.238300323486328
236.61585617,28.47638301,21.82740020751953
236.61766946,28.48243851,-999.0
236.62025177,28.4789714,21.656200408935547
236.62110904,28.47947214,-999.0
236.62292341,28.47895764,21.423900604248047
236.62468398,28.47895767,-999.0
236.62475372,28.47905723,21.68899917602539
236.62904426,28.48063697,14.075499534606934
236.63639945,28.47869655,-999.0
236.63637214,28.47887642,20.829500198364258
236.63656027,28.47861958,21.25480079650879
236.63664333,28.47929853,-999.0
236.63667988,28.47881193,21.45240020751953
236.63692676,28.47860657,-999.0
236.6426337,28.4779114,18.546199798583984
236.64831139,28.47531928,21.530399322509766
236.65145056,28.4784727,-999.0
236.84565433,28.15286839,-999.0
236.84829815,28.15650154,-999.0
236.84986751,28.15339979,-999.0
236.85171717,28.15667693,21.760799407958984
236.85390624,28.15690427,21.141399383544922
236.36962425,28.1749289,-999.0
236.36964244,28.17497208,21.738500595092773
236.37104002,28.17824401,-999.0
236.37260361,28.17927102,-999.0
236.37435236,28.17589663,20.917400360107422
236.37598528,28.17811208,21.76129913330078
236.37751563,28.18216223,21.67970085144043
236.37886606,28.17468934,-999.0
236.38414129,28.17882221,22.218799591064453
236.38741957,28.1811886,21.877500534057617
236.38757451,28.18197118,-999.0
236.41177646,28.18258359,-999.0
236.6751154,28.2041549,-999.0
236.68207672,28.20349591,-999.0
236.70936046,28.20121939,21.4242000579834
236.7095493,28.20669277,-999.0
236.71187382,28.20668656,18.82830047607422
236.7125991,28.20229613,-999.0
236.71273286,28.20410237,21.59939956665039
236.71286235,28.20414354,21.486600875854492
236.71403495,28.20111651,22.103300094604492
236.71429797,28.20039761,-999.0
236.71451057,28.20159216,18.198400497436523
236.71937581,28.2031565,21.655000686645508
236.72709264,28.20220959,21.334800720214844
236.73232168,28.19972785,-999.0
236.7345952,28.20777451,-999.0
236.73908262,28.20645315,-999.0
237.07025582,27.943957,-999.0
237.07053285,27.94354107,21.93589973449707
237.07079555,27.94307496,21.52630043029785
237.07090537,27.94274434,21.678499221801758
236.12313852,27.95045359,20.524900436401367
236.12728864,27.95283318,-999.0
236.14105296,27.9541106,-999.0
236.14468152,27.9535924,22.128299713134766
236.14525155,27.9512592,19.48430061340332
235.99080317,27.95689443,15.661700248718262
235.99143526,27.95748119,-999.0
235.99399887,27.95519947,-999.0
236.00985993,27.95543468,21.81060028076172
236.0102468,27.95515602,-999.0
236.01044552,27.9545721,-999.0
236.01209636,27.95467044,20.640600204467773
236.01216037,27.95531368,-999.0
236.01542214,27.95639683,-999.0
236.01599015,27.95729029,21.818700790405273
236.0160552,27.95227556,-999.0
236.0164846,27.95194796,-999.0
236.01747553,27.9512528,-999.0
236.10768507,28.00326449,-999.0
237.08702919,28.02242718,-999.0
237.08791903,28.01827183,21.788999557495117
237.08834465,28.02427675,17.97800064086914
237.08865255,28.02082099,-999.0
237.09173451,28.01926358,-999.0
236.36338209,28.21591881,20.73870086669922
236.36429375,28.20862216,22.171100616455078
236.36694909,28.21286175,20.247299194335938
236.12200154,28.03100729,21.699800491333008
236.12707922,28.0296043,-999.0
236.13883638,28.03188896,20.980199813842773
236.18316224,28.2588931,-999.0
236.18352639,28.25865922,19.155399322509766
236.18506389,28.26175721,-999.0
236.19318925,28.26577858,20.812299728393555
236.19364294,28.25796352,21.009700775146484
236.1937177,28.25808353,21.081600189208984
236.19528847,28.25877684,21.689199447631836
236.26858867,28.46243982,-999.0
236.26963039,28.46224162,-999.0
236.27131299,28.46079889,-999.0
236.27303285,28.45966112,-999.0
236.27338003,28.46487516,-999.0
236.88036434,28.03622046,-999.0
236.8915373,28.03532116,20.605600357055664
236.89299931,28.03773144,22.32029914855957
236.89462233,28.03321986,21.74449920654297
236.89475613,28.0351267,20.066299438476562
236.89511404,28.03939915,-999.0
236.89571306,28.04019382,-999.0
236.94663058,28.21710618,22.097000122070312
236.94700369,28.21698864,-999.0
236.95084762,28.21819156,21.430099487304688
236.95311842,28.21732199,21.749399185180664
236.95575292,28.21904886,22.141199111938477
236.96568611,28.2233735,-999.0
236.96826477,28.21711089,15.884499549865723
236.97045356,28.22376916,-999.0
236.97882603,28.22221028,-999.0
237.03064991,28.32309308,21.607799530029297
237.03268212,28.31916654,18.927099227905273
237.03603709,28.3238266,-999.0
237.03618222,28.32336187,21.789100646972656
237.0381593,28.31828722,22.204599380493164
237.03873785,28.32246741,18.938100814819336
237.03961384,28.32202318,-999.0
237.04234714,28.31677362,-999.0
236.03132517,28.32845565,21.419200897216797
236.03239134,28.32704571,21.845399856567383
236.03338464,28.33105746,21.590999603271484
236.03475696,28.33175105,21.81279945373535
236.03653279,28.33070484,21.725900650024414
236.03931718,28.32680975,21.74250030517578
236.04348113,28.32865912,-999.0
236.04421256,28.32795654,16.4419002532959
236.16019028,28.28503027,21.893699645996094
236.16125913,28.28967589,21.86280059814453
236.16131823,28.28496638,21.89699935913086
236.16152154,28.28519815,-999.0
236.17232662,28.29007497,-999.0
236.17890372,28.29088193,21.671300888061523
236.17896357,28.29090255,21.397199630737305
236.18414623,28.28725484,20.60449981689453
236.18610536,28.28891098,20.797300338745117
236.19630688,28.28675469,-999.0
236.19759867,28.28570477,-999.0
236.19918993,28.28433612,-999.0
236.20281779,28.28913235,-999.0
236.2068438,28.29101591,-999.0
236.20741815,28.28557939,-999.0
236.76148964,28.50401108,21.15089988708496
236.76189489,28.50052774,22.023399353027344
236.7631016,28.50503404,21.387500762939453
236.76441712,28.50690384,-999.0
236.7647696,28.5007478,-999.0
236.76482113,28.50109038,-999.0
236.76739595,28.50364593,-999.0
236.76869205,28.50128002,-999.0
236.76969107,28.50243827,-999.0
236.76997513,28.50576407,-999.0
236.77474777,28.50603253,20.60759925842285
236.7784309,28.50261999,-999.0
236.78323512,28.50623492,-999.0
236.78408913,28.5042882,21.752599716186523
236.78560638,28.50058891,21.697399139404297
236.786417,28.50487532,-999.0
236.790114,28.50485186,21.41659927368164
236.7967048,28.50211502,-999.0
236.7970623,28.50672192,21.150800704956055
236.37166997,28.06123323,-999.0
236.37314819,28.06470012,21.88960075378418
236.14463524,28.06102262,21.840999603271484
236.15120006,28.05880218,21.92650032043457
236.15396883,28.0648451,21.805400848388672
236.15559105,28.06001596,-999.0
236.15688175,28.05792027,-999.0
236.15766211,28.05965274,-999.0
236.16347882,28.06486198,-999.0
236.17109273,28.06374032,-999.0
236.17353009,28.06281988,-999.0
236.17444765,28.06250983,20.53219985961914
236.1768357,28.059555,21.570100784301758
236.17733923,28.06489739,20.532800674438477
236.22971799,27.68778737,-999.0
236.23035649,27.68388044,18.55970001220703
236.23137017,27.68652063,22.309999465942383
236.23334804,27.68509364,-999.0
236.23777984,27.68601325,-999.0
236.23998173,27.69011438,19.13680076599121
236.24009738,27.68808804,20.398500442504883
236.24196388,27.68376829,20.14539909362793
236.24266843,27.68319534,21.604400634765625
236.24635092,27.68910354,-999.0
236.41458529,27.72323558,20.26729965209961
236.41483943,27.72220341,-999.0
236.42145122,27.71800305,-999.0
236.42206252,27.71784226,17.45840072631836
236.43277386,27.72040378,-999.0
236.43417757,27.71904445,19.230899810791016
236.43453489,27.72431798,-999.0
236.50525921,28.42007284,18.50480079650879
236.50517071,28.42055788,20.28070068359375
236.50564326,28.42004135,-999.0
236.50569966,28.41756862,21.45359992980957
236.50901832,28.4199958,21.991100311279297
236.51243903,28.42399633,-999.0
236.51248047,28.42398427,21.369300842285156
236.51624571,28.42367251,20.07200050354004
236.51908807,28.42305655,21.696199417114258
236.51906702,28.42292279,-999.0
236.51918419,28.41929881,19.169700622558594
236.51972412,28.42194612,21.70210075378418
236.52121088,28.417516,20.562400817871094
236.52494503,28.4192835,21.713699340820312
236.52559098,28.42026676,-999.0
236.52890315,28.42020413,19.637500762939453
236.52984507,28.41685683,19.740299224853516
236.53031845,28.41681564,19.20170021057129
236.53066224,28.4173176,-999.0
236.5306169,28.41629959,18.23889923095703
236.53158629,28.41672478,-999.0
236.5344347,28.42319262,-999.0
236.53466414,28.42325554,20.345300674438477
236.53508673,28.41874311,21.839399337768555
236.54596728,28.41710984,19.59950065612793
236.54630276,28.41977273,21.82990074157715
236.54629875,28.41988615,-999.0
236.54661528,28.41874726,-999.0
236.54998707,28.41683908,-999.0
236.55055288,28.41974381,21.412200927734375
236.55205738,28.42361872,21.68280029296875
236.55484511,27.73680275,19.28190040588379
236.55973677,27.73799559,22.0851993560791
236.56315001,27.73333915,-999.0
236.56512473,27.73845963,-999.0
236.56860033,27.73412591,-999.0
236.56954312,27.73711195,21.945600509643555
236.57165896,27.73334522,22.064800262451172
236.57335628,27.73807432,-999.0
236.57727361,27.73986873,-999.0
236.58130634,27.73803723,-999.0
236.5886108,27.73724642,18.208499908447266
236.59227991,27.7407385,-999.0
236.59652465,27.73456124,21.771299362182617
236.60509934,27.73378145,21.846799850463867
236.60596178,27.73555437,21.78459930419922
236.71664787,28.11947288,-999.0
236.71955877,28.12004209,21.207300186157227
236.71984588,28.12162223,19.204999923706055
236.72178677,28.12004373,21.429000854492188
236.72293587,28.11964739,21.581899642944336
236.72373297,28.11656632,20.414600372314453
236.73148355,28.12086903,22.03820037841797
236.74348156,28.1194274,21.53849983215332
236.74383679,28.11910822,21.72100067138672
236.74402392,28.11894752,21.715299606323242
236.74478118,28.12196129,16.947900772094727
236.74651759,28.11633577,-999.0
236.75247188,28.12336054,20.057199478149414
236.75419964,28.11633647,19.451499938964844
236.72843937,28.22566341,21.87350082397461
236.72835542,28.22590104,21.91670036315918
236.7311886,28.22499494,21.79949951171875
236.73437342,28.22802616,21.79680061340332
236.73584832,28.225043,-999.0
236.74979507,28.23255838,-999.0
236.75724845,28.22540587,-999.0
236.76052517,28.23033423,-999.0
236.76141465,28.22473082,20.733999252319336
236.78396547,28.22839062,-999.0
236.78981445,28.22479237,17.33919906616211
236.4293491,28.06216857,21.804800033569336
236.43259523,28.06160041,18.032499313354492
236.43480086,28.06146247,-999.0
236.44592127,28.06091128,19.244800567626953
236.45875985,28.06270959,21.71969985961914
236.46303041,28.05906742,21.159700393676758
236.48079051,28.05975741,19.6835994720459
236.48362144,28.05979447,-999.0
236.93355649,27.9060986,-999.0
236.93376192,27.9063222,-999.0
236.94659799,27.90384344,-999.0
236.96718027,27.90032039,21.660499572753906
236.9673804,27.90652325,21.66860008239746
236.96739743,27.9064554,21.796100616455078
236.97756299,27.90741825,-999.0
236.98117764,27.90467992,19.57740020751953
236.98285427,27.90635691,21.384599685668945
236.98367222,27.90060806,21.348899841308594
236.98580228,27.90555294,21.666400909423828
236.99053788,27.90265599,21.549400329589844
236.99106606,27.90319909,-999.0
236.99472251,27.90122521,21.92569923400879
236.99676353,27.90286836,21.970600128173828
237.00169456,27.90532123,-999.0
237.00276456,27.9078953,-999.0
237.00445935,27.90382993,21.264299392700195
236.24946663,28.42088062,20.563199996948242
236.25140685,28.41697132,-999.0
236.25355826,28.41796607,21.925899505615234
236.25593394,28.42276444,-999.0
236.25947964,28.41838321,-999.0
236.26163761,28.42340058,18.560400009155273
236.26494348,28.42401174,21.42770004272461
236.26751412,28.42418894,-999.0
236.26956899,28.41668796,-999.0
236.50530823,28.10515627,22.290599822998047
236.51330429,28.10298225,-999.0
236.51557515,28.10463489,20.13629913330078
236.51620743,28.10285089,21.667699813842773
236.52264164,28.09985959,20.420499801635742
236.31452171,28.10701087,21.73349952697754
236.32114246,28.10141128,-999.0
236.32399909,28.09975323,19.015399932861328
236.33199098,28.10076894,21.373199462890625
236.33198663,28.10060923,21.37929916381836
236.33328367,28.1038159,-999.0
236.33480695,28.10057605,21.795700073242188
236.33865572,28.1015238,-999.0
236.34977619,28.10477971,15.972800254821777
236.19604058,28.11253152,-999.0
236.19659786,28.10951885,21.4424991607666
236.1969831,28.11334038,21.848800659179688
236.21623758,28.11308805,-999.0
236.22361866,28.11219027,20.97800064086914
236.23133512,28.11564097,21.37619972229004
236.23872434,28.10999984,-999.0
236.23960419,28.11256743,-999.0
236.49283111,27.64611436,21.039600372314453
236.49848196,27.64700897,21.577800750732422
236.51308008,27.64394,-999.0
236.51358135,27.64250481,-999.0
236.51382537,27.6430288,21.965299606323242
236.51378832,27.64238414,21.021900177001953
236.51421654,27.64194862,19.970300674438477
236.52988119,27.6444563,-999.0
236.5416953,27.64160816,19.98590087890625
236.54204075,27.64177584,-999.0
236.54224648,27.64283925,18.082000732421875
236.73121967,28.32922548,-999.0
236.73249898,28.32613402,-999.0
236.73436634,28.32526599,-999.0
236.73754682,28.32955821,-999.0
236.73877231,28.32740096,17.1564998626709
236.73977731,28.32805592,-999.0
236.74884877,28.3272986,15.750499725341797
236.75825065,28.32740317,-999.0
236.75986638,28.3264384,21.41629981994629
236.75998264,28.32615799,21.52389907836914
236.76157759,28.33199573,21.141799926757812
236.76517037,28.32550916,22.152599334716797
236.76514127,28.32554088,21.871299743652344
236.64128287,28.52078884,-999.0
236.64626437,28.51796991,21.55470085144043
236.6496456,28.51728113,21.26650047302246
236.65147288,28.52060085,20.721399307250977
236.65583838,28.52415755,-999.0
236.65628226,28.52121747,-999.0
236.65653413,28.5188419,21.67490005493164
236.65944033,28.52113982,-999.0
236.66321342,28.52115672,21.54439926147461
236.66539059,28.52437797,21.99959945678711
236.66714883,28.52155367,-999.0
236.67728253,28.52360015,21.947500228881836
236.68492572,28.52410605,-999.0
236.57351435,28.05453201,20.145599365234375
236.57655136,28.05450999,21.605600357055664
236.57772078,28.05506732,21.06060028076172
236.57859701,28.05124899,21.760799407958984
236.5810132,28.05193217,22.043500900268555
236.58190557,28.05454103,-999.0
236.58207349,28.05354459,-999.0
236.58286295,28.05381534,20.160499572753906
236.58341436,28.05490822,22.04199981689453
236.58433755,28.051248,-999.0
236.59058971,28.05360091,21.862199783325195
236.59859649,28.05001949,21.20709991455078
236.60198469,28.05406177,21.84269905090332
236.60203504,28.05380418,-999.0
236.61309212,28.05675865,14.820599555969238
236.61713195,28.05039839,-999.0
236.64777383,28.291721,-999.0
236.64795619,28.29436952,22.220199584960938
236.64838944,28.29488199,17.17340087890625
236.67282179,28.29731693,21.737199783325195
236.672837,28.29173325,21.56760025024414
236.67487521,28.29189532,-999.0
236.6752919,28.29752908,21.73780059814453
236.68275613,28.29503283,-999.0
236.68431702,28.29466205,20.988000869750977
236.68617672,28.2979629,20.92140007019043
236.68879134,28.29938821,21.06529998779297
236.68971999,28.29533963,21.784799575805664
236.6899405,28.29191891,-999.0
236.69182501,28.29178304,21.824800491333008
236.69317465,28.29893519,-999.0
236.69434133,28.29782937,19.40519905090332
236.69501849,28.29879691,-999.0
236.70096058,28.29387149,21.780899047851562
236.70121843,28.29700733,22.231700897216797
236.70395651,28.29886333,21.818899154663086
236.7073694,28.29800614,21.799699783325195
236.70934712,28.29619164,21.713899612426758
236.70957418,28.29636099,21.928699493408203
236.70976054,28.29958136,21.951000213623047
236.71073105,28.29153898,21.040300369262695
237.07313331,28.16783166,-999.0
237.07307275,28.17384778,-999.0
237.07330035,28.16768541,19.498699188232422
237.07351253,28.16808779,-999.0
237.07504547,28.16967188,21.811899185180664
237.07664748,28.16968109,-999.0
237.08221827,28.17414873,21.62070083618164
237.08677574,28.17156575,21.802200317382812
237.08918624,28.17256874,21.367700576782227
237.09080753,28.17319191,-999.0
237.09554967,28.1665356,21.793100357055664
236.89295364,28.38412252,14.938899993896484
236.8932136,28.38475757,-999.0
236.89323893,28.38413481,12.168000221252441
236.89346492,28.38409017,14.183600425720215
236.89407891,28.38509765,-999.0
236.89463272,28.38784737,-999.0
236.89581544,28.39041912,-999.0
236.8962272,28.38533518,-999.0
236.89651065,28.38621457,20.9419002532959
236.89820137,28.38797799,21.472200393676758
236.9000019,28.39117176,22.345300674438477
236.90117658,28.38920659,20.07990074157715
236.68971466,28.54643137,-999.0
236.69614909,28.54359376,20.567899703979492
236.70030287,28.54554905,19.12459945678711
236.70570014,28.54330874,-999.0
236.72515119,28.54257294,-999.0
236.68981041,27.64739438,-999.0
236.69244277,27.64170221,-999.0
236.69607004,27.6428904,19.833599090576172
236.69626222,27.64696485,-999.0
236.69889321,27.64696687,-999.0
236.70149476,27.64903045,21.653600692749023
236.70155207,27.6490398,-999.0
236.70453663,27.64855298,-999.0
236.70509114,27.64876939,21.217500686645508
236.70708864,27.64483055,-999.0
236.707972,27.64438848,-999.0
236.11572649,28.38024287,-999.0
236.1268356,28.37869282,20.106399536132812
236.12777269,28.37692016,21.95709991455078
236.13330078,28.37602211,-999.0
236.13604748,28.38219687,-999.0
236.13756119,28.3784535,21.609500885009766
236.14933203,28.38130111,-999.0
236.15193312,28.38090855,21.939899444580078
236.15391325,28.37709575,-999.0
236.16958858,28.38105408,22.060300827026367
236.17099085,28.37817914,21.894399642944336
236.3233663,27.96973524,-999.0
236.3231472,27.97161929,-999.0
236.32598361,27.97085102,-999.0
236.3269659,27.97292617,-999.0
236.32971909,27.96716348,-999.0
236.33197121,27.96982724,-999.0
236.33207661,27.96922308,18.776500701904297
236.33460868,27.97104853,-999.0
236.33481312,27.97010018,-999.0
236.33678416,27.96973666,-999.0
236.33977773,27.97199435,21.829999923706055
236.34062736,27.97218764,21.644699096679688
236.34062682,27.97218259,-999.0
236.35026457,27.96988758,19.99850082397461
236.37257605,27.97379278,22.064599990844727
236.37570025,27.96623536,21.23699951171875
236.43305337,28.44190598,21.792600631713867
236.43846516,28.44438896,-999.0
236.43963698,28.4453214,-999.0
236.44087166,28.44610125,21.836999893188477
236.44311386,28.44764821,-999.0
236.44624001,28.44397113,21.514299392700195
236.4576709,28.44348483,21.459299087524414
236.45776252,28.44352844,21.62779998779297
236.45989451,28.44354548,-999.0
236.46196221,28.44906244,-999.0
236.46321243,28.44813303,21.634599685668945
236.46366881,28.4430633,21.056900024414062
236.463871,28.44725943,20.659700393676758
236.47116859,28.4457944,-999.0
236.4723451,28.44839268,-999.0
236.48473905,28.44478675,-999.0
236.48507129,28.44452572,18.725400924682617
236.48539907,28.44436815,-999.0
236.7466349,28.24230467,-999.0
236.74708887,28.24245038,14.426799774169922
236.74743922,28.24315149,-999.0
236.7483575,28.24285002,-999.0
236.75200311,28.2460926,19.768600463867188
236.75427177,28.2428122,20.995899200439453
236.7546513,28.24774087,-999.0
236.75588463,28.24394711,21.848899841308594
236.76173593,28.24395438,20.953699111938477
236.76350462,28.24592311,21.830400466918945
236.76987974,28.24673358,21.683399200439453
236.78170739,28.24862512,21.665000915527344
236.79278426,28.24488524,22.00200080871582
236.79616209,28.24691267,21.983600616455078
236.79673648,28.24935902,-999.0
236.79939289,28.24642638,21.083499908447266
236.80081835,28.24731727,-999.0
236.97118274,28.39140263,22.183000564575195
236.97931677,28.39196447,19.460100173950195
236.97968917,28.39497005,-999.0
236.97969248,28.39190726,-999.0
236.98005094,28.39460671,19.519100189208984
236.98029326,28.39199424,-999.0
236.98047892,28.39431134,-999.0
236.98335975,28.39287453,21.461700439453125
236.98437359,28.39717047,-999.0
236.09307806,28.40400745,21.64310073852539
236.0949506,28.40263807,-999.0
236.09476039,28.40292449,21.960800170898438
236.09623596,28.40500433,16.278600692749023
236.0968607,28.40644702,20.135000228881836
236.09697782,28.40693033,-999.0
236.09819025,28.40763783,-999.0
236.10016841,28.40490558,-999.0
236.101068,28.40578717,-999.0
236.10102349,28.40091446,-999.0
236.501956,28.03568102,20.39080047607422
236.50266199,28.03515233,21.43950080871582
236.50279198,28.03962501,21.767200469970703
236.50384387,28.03801973,-999.0
236.51172118,28.03614596,22.034400939941406
236.52266017,28.03515391,20.3976993560791
236.52994547,28.03837879,21.791500091552734
236.53955318,28.03996366,-999.0
236.53958104,28.03990182,21.962299346923828
236.54679156,28.03576115,20.193700790405273
236.54895025,28.0331839,20.587799072265625
236.56827706,28.03585652,-999.0
236.25894139,28.51278662,-999.0
236.26169004,28.50876972,20.500200271606445
236.26626902,28.51135648,-999.0
236.26952511,28.51089151,22.057600021362305
236.26987582,28.51260783,21.85300064086914
236.27012195,28.51261372,21.87299919128418
236.27038116,28.51109471,-999.0
236.27144519,28.51078768,21.859100341796875
236.27160285,28.51071402,-999.0
236.27180912,28.51621552,-999.0
236.27828439,28.51412461,-999.0
236.28008566,28.51521434,22.206100463867188
236.28512329,28.5103084,22.07859992980957
236.28890173,28.51294916,-999.0
236.28929897,28.50816812,-999.0
236.28959959,28.51129024,21.917600631713867
236.29293699,28.50905484,22.00510025024414
236.29473647,28.51556278,19.56329917907715
236.30178055,28.51017799,-999.0
236.3629634,28.49424942,21.899599075317383
236.37236662,28.49303134,-999.0
236.37503632,28.4949377,-999.0
236.37760777,28.49230754,15.621199607849121
236.37987598,28.49543122,21.81879997253418
236.38003429,28.49555775,-999.0
